field,quad,subquad,raedge1,raedge2,decedge1,decedge2
666,2,1,301.5483593453276,302.9234222909774,16.676290871352574,17.942369126621514
666,2,2,302.81720533344964,304.1915277380202,15.413072386821275,16.670783925613463
666,2,3,302.84412132371955,304.22758138113005,16.65400223794498,17.911203319719057
666,3,0,301.5671289058604,302.95161621162,17.919236020258953,19.184755744976915
666,3,1,301.5853908788745,302.98053035007183,19.159772125071566,20.425416788109317
666,3,2,302.8710927774531,304.2653348534265,17.896676224447802,19.15262123850316
666,3,3,302.89917516445473,304.30418513108316,19.13734974834158,20.39273939917951
667,0,0,304.02139260128826,305.3679020104247,15.452672135688253,16.736855097696413
667,0,1,304.0217346276853,305.3770620419577,16.692997148408676,17.97745148832752
667,0,2,305.308235393108,306.6633224879976,15.448118018808604,16.724192265085854
667,0,3,305.31694563154366,306.6809533302126,16.688716981656288,17.96440314966884
667,1,0,304.0224223190167,305.3860827195729,17.934557875788904,19.219387617932814
667,1,1,304.02116874046806,305.39517941891,19.174648708691834,20.459751476162015
667,1,2,305.3258527417637,306.69958801130497,17.93088342265071,19.20627322273382
667,1,3,305.33442426880873,306.7186529842105,19.171250176623392,20.446234932924003
667,2,0,306.5956016579669,307.96017437420227,15.435816786749976,16.702479778267634
667,2,1,306.6134937014605,307.9871090711439,16.676201751871623,17.94301973576018
667,2,2,307.88229141586163,309.2551910021469,15.414454501090171,16.672914289385652
667,2,3,307.9085394431288,309.29056133893056,16.655004439458466,17.912958654457515
667,3,0,306.63170441414104,308.0148688315476,17.9188243868745,19.185100038513667
667,3,1,306.64934969692024,308.0431487786549,19.15904689141098,20.42545218290874
667,3,2,307.93501926839673,309.32794840968677,17.897301020968452,19.15401588891106
667,3,3,307.9624776712271,309.3661580756825,19.137665268401555,20.393829954675823
668,0,0,309.1010728005511,310.44749933479466,15.438094516902439,16.722775360623768
668,0,1,309.10124430576013,310.4564798235136,16.678514198850525,17.963467797406395
668,0,2,310.388012813851,311.74301606702284,15.433923427092132,16.710501951612184
668,0,3,310.39654625705674,311.7604611797415,16.674618375286514,17.950809857627792
668,1,0,309.10178476828577,310.46533803406396,17.920129993796444,19.205491764664025
668,1,1,309.10033703024374,310.4742308914854,19.16032800917867,20.445964526101328
668,1,2,310.4053125985862,311.7789411521703,17.916858586408512,19.192786670812172
668,1,3,310.4136837826202,311.7977962235281,19.157334165963118,20.432858583331527
668,2,0,311.67538484202726,313.0398630752751,15.422171992027996,16.68908644413614
668,2,1,311.6932193897174,313.0667313107522,16.66252514471217,17.929595234658642
668,2,2,312.96204887366434,314.33485041543446,15.40108277567022,16.65980099486847
668,2,3,312.9882319320697,314.3701467507882,16.6416015064894,17.899814647020108
668,3,0,311.7110463476575,313.09420561648693,17.905043300917246,19.171706149867408
668,3,1,311.72861471168864,313.12240064291154,19.14534784165011,20.41214124787852
668,3,2,313.01443948672994,314.40736223435124,17.883809552909437,19.140917145213695
668,3,3,313.0418148216613,314.4454808031413,19.124256697663682,20.3808147083133
669,0,0,314.1673814483856,315.513916405033,15.430860631305462,16.714850943698583
669,0,1,314.16788609969274,315.5232269271538,16.671031084587916,17.955291820348414
669,0,2,315.4541001366236,316.80919862991686,15.426276396560233,16.702168587915327
669,0,3,315.46295956259235,316.82696600860953,16.666719892077143,17.942223146700492
669,1,0,314.1681737898912,315.5324389395486,17.912447108150868,19.19752263527368
669,1,1,314.16714949798757,315.54176139921105,19.15287009699694,20.438217358907007
669,1,2,315.4719637884014,316.84629548610843,17.908678216311415,19.18431669149475
669,1,3,315.48075796945125,316.8655790565429,19.14937591842525,20.42460737622989
669,2,0,316.7415139820153,318.10598840592667,15.41439764468808,16.68060395694095
669,2,1,316.7596385963061,318.1331415799384,16.654444288591158,17.920804186583737
669,2,2,318.02789296390347,319.4006770895928,15.392935276045385,16.650950951110115
669,2,3,318.05435776432915,319.43624947273537,16.633145583991343,17.89065466647161
669,3,0,316.77777164190974,318.1612923867258,17.896515736135495,19.162604215297396
669,3,1,316.7957473212142,318.18989468675966,19.13675213494175,20.402968079446136
669,3,2,318.0811114801802,319.4743818652121,17.874800240386037,19.13133532302735
669,3,3,318.108888265409,319.5129010857428,19.115176385335882,20.371158951800187
670,0,0,319.2365961629458,320.5826086541281,15.42475871288587,16.709204058178482
670,0,1,319.236713592537,320.5915226848932,16.664946732987673,17.949665054531803
670,0,2,320.5232031631673,321.87778127132924,15.420592241968688,16.696945945543053
670,0,3,320.53167159014714,321.89514879871695,16.661055725679557,17.93702313885261
670,1,0,319.23638415308795,320.6002029889615,17.90616947421204,19.191741744879042
670,1,1,319.23498971979495,320.60914610580454,19.146671598518772,20.43251843475734
670,1,2,320.54011802870815,321.91400681905054,17.902796654477317,19.178937974883237
670,1,3,320.54853890696603,321.9329083182647,19.143576179881407,20.419313325107673
670,2,0,321.8108160705756,323.17459635944664,15.409282521866173,16.675774983338844
670,2,1,321.82855349251497,323.20135122554495,16.649182472643226,17.915831079659064
670,2,2,323.0969198465479,324.46901034697487,15.388239679600854,16.646549680918092
670,2,3,323.122992017582,324.50417939914223,16.628305649626018,17.88611196723064
670,3,0,321.8458793202215,323.2289753637514,17.89116951648841,19.15779736752357
670,3,1,321.8634694879521,323.25718382471825,19.131511075943326,20.398269462510893
670,3,2,323.1491980750668,324.5420485943731,17.869864954966157,19.126944710477417
670,3,3,323.1765872739405,324.5801723978238,19.110349096848562,20.366879367182765
671,0,0,324.29987501286115,325.64585638257694,15.422013238202267,16.70632278810169
671,0,1,324.2999722035952,325.6547489429134,16.66230447084234,17.946887043288474
671,0,2,325.5864732993386,326.94101609260014,15.417612797655458,16.693832171983324
671,0,3,325.5949205907299,326.95836120998774,16.65817953278489,17.934012867580126
671,1,0,324.30068269494507,325.6634610241805,17.903595108936287,19.188794356191252
671,1,1,324.2989089383595,325.6720080833454,19.143626014399022,20.42910220925943
671,1,2,325.6038051177455,326.97664490661356,17.9003319971173,19.176113068034176
671,1,3,325.6118365453803,326.995140455496,19.14064253768269,20.416023001524316
671,2,0,326.8736548283503,328.2380238696505,15.405367425830125,16.672351783660307
671,2,1,326.8913569510034,328.2647501237201,16.64596296977155,17.913103985355864
671,2,2,328.1603536279261,329.5330365817299,15.384101982483312,16.642898169089815
671,2,3,328.18639718679015,329.568183799529,16.62486404459615,17.883156324401615
671,3,0,326.90939288676293,328.29194661079197,17.888288391445478,19.155012336413492
671,3,1,326.9266042097741,328.31976719702357,19.128613068031374,20.39547033159163
671,3,2,328.2125715925552,329.60487878770266,17.867090474572777,19.12427227497038
671,3,3,328.2395790997808,329.64261227801654,19.107560288378444,20.3641958253869
672,0,0,329.3659061426539,330.7125855892593,15.41249435121153,16.696318833376367
672,0,1,329.3666154908208,330.72209454377406,16.652907502983105,17.937001114575754
672,0,2,330.652568042695,332.00779677180316,15.407508929507703,16.683243111164252
672,0,3,330.6616237020636,332.0257536098302,16.648193892844972,17.923537972940107
672,1,0,329.3673354813888,330.7314885207686,17.89449119519787,19.17926341760191
672,1,1,329.3664742047011,330.74096435536865,19.134981038739756,20.420023707168575
672,1,2,330.6708665143407,332.0450685452942,17.890364607858213,19.165710365893275
672,1,3,330.6798122823882,332.064493480325,19.13112793096903,20.40606581719947
672,2,0,331.940204653683,333.30461229857974,15.395123157738379,16.661398638079643
672,2,1,331.95831919395187,333.3317456981869,16.63543038590018,17.901859707223295
672,2,2,333.2265385670256,334.5992446294643,15.373466351963229,16.631560669033217
672,2,3,333.25298456284276,334.6347882744784,16.61393747903688,17.87152558259815
672,3,0,331.97679391203474,333.35996968687454,17.87801341019727,19.143826230635295
672,3,1,331.99481142529686,333.38859999998317,19.118226104124368,20.38416610749215
672,3,2,333.2797737649608,334.67268209920206,17.856056360086377,19.112329081034467
672,3,3,333.30757912284935,334.71121563842985,19.0964085221073,20.352129047972404
673,0,0,334.4273636533059,335.7744432641296,15.407057958551414,16.691007933281913
673,0,1,334.42830911331407,335.7841899118637,16.647505939233017,17.931723754426542
673,0,2,335.71417603324807,337.06980460427275,15.402159731105183,16.678018564552122
673,0,3,335.72346630672854,337.08799734027644,16.642878313319606,17.918345263802337
673,1,0,334.4288436388439,335.7936173809859,17.88927437758436,19.174213274368213
673,1,1,334.4283052472426,335.8034218324219,19.129919326555694,20.415126582995764
673,1,2,335.7326483879822,337.10747186352313,17.885155164953257,19.16066365923146
673,1,3,335.74191768107227,337.12722567328467,19.126071631849694,20.401169462252373
673,2,0,337.0017865640937,338.3663605454145,15.390312426570725,16.65650087643038
673,2,1,337.020127354735,338.3937187742371,16.63044159713667,17.896782521710627
673,2,2,338.2880584852625,339.66092809708124,15.368751170832034,16.626760164467154
673,2,3,338.31472663706137,339.6966921453472,16.609042985006315,17.86654424491877
673,3,0,337.0386187507531,338.4221485476856,17.872815327514807,19.13868421407394
673,3,1,337.0568848189824,338.4510288641294,19.11300724448256,20.379001645547227
673,3,2,338.3416929444887,339.73495435155763,17.850934580674995,19.107262614151615
673,3,3,338.3697446636157,339.7737353510551,19.091264442738545,20.347038205148163
674,0,0,339.48161580699696,340.82915293598745,15.40160798424663,16.68499103961961
674,0,1,339.483086545034,340.83942821218,16.642049700883856,17.925697140464557
674,0,2,340.7683468981471,342.12442181433,15.396173755945355,16.671466073465634
674,0,3,340.7781589281016,342.1431388988082,16.63688279539129,17.911779859807087
674,1,0,339.48423442376804,340.84943993072505,17.88412081985156,19.16827484739379
674,1,1,339.4843270559233,340.85987941075854,19.12464300148068,20.40906057008325
674,1,2,340.7878294575667,342.1630685786312,17.879373666756837,19.154098338104674
674,1,3,340.7977242324348,342.18345086253515,19.120162791091904,20.394472242695873
674,2,0,342.0558363079947,343.42074293595977,15.383909956063828,16.64961109232365
674,2,1,342.074605975198,343.44853107739806,16.624016139806358,17.889866903397856
674,2,2,343.34200402980935,344.71519571800735,15.361905351567268,16.61942878806685
674,2,3,343.3690967040342,344.7513846657872,16.602171546288666,17.85918453000169
674,3,0,342.09370862665884,343.47751897170076,17.86625096790169,19.13145082160973
674,3,1,342.11247998459885,343.5069052867758,19.1063115678792,20.371633033445605
674,3,2,343.39655442273863,344.79008134625855,17.843861290932246,19.099523167061722
674,3,3,343.42510481572225,344.82936085805136,19.08405622883602,20.339160234893768
675,0,0,344.5468848853412,345.89411960077996,15.398894498795398,16.68263460211796
675,0,1,344.5480741429598,345.90410813952593,16.639346929416867,17.923353306827238
675,0,2,345.83360780488323,347.1893836116539,15.393791293691802,16.669443662246977
675,0,3,345.8431369983139,347.20781293952183,16.634512839461795,17.909771810239175
675,1,0,344.5491821191361,345.9141042444919,17.88139839707413,19.16581750804671
675,1,1,344.5490491569192,345.924312483677,19.121899209478066,20.4065835781894
675,1,2,345.85273204377165,347.2276903565081,17.876926005616,19.151919167854494
675,1,3,345.86239925791756,347.24783970603164,19.11769538738602,20.392275070045795
675,2,0,347.12107788773,348.485742196139,15.38174855776866,16.647702435757445
675,2,1,347.13964508439904,348.51332367138144,16.62184138624271,17.887946292366895
675,2,2,348.4072162492816,349.7801678847154,15.359999177674757,16.617777921177368
675,2,3,348.4341051105354,349.8161490696239,16.600253311281847,17.857522997246008
675,3,0,347.15837791225806,348.5420894788786,17.864234434437346,19.12958424698558
675,3,1,347.1770673975059,348.5713914395875,19.10430029821739,20.369772405068787
675,3,2,348.4612116315834,349.85464099599636,17.84198313886765,19.09779660665324
675,3,3,348.489679060177,349.8938351624284,19.082183971588158,20.33744021225652
676,0,0,349.60279830273055,350.94990199942816,15.399181979749185,16.68256529501551
676,0,1,349.6040766867136,350.9599787914072,16.639547233125164,17.92319604627784
676,0,2,350.8893080931853,352.24494727767996,15.393823303944046,16.66912094270374
676,0,3,350.89892444872265,352.2634627212503,16.63445692569383,17.90936081684623
676,1,0,349.6048034756021,350.9698665237337,17.8814646477132,19.16592548873216
676,1,1,349.6046877487187,350.98009519812166,19.122194626231416,20.406920607691553
676,1,2,350.9084689858529,352.2835679221407,17.876803395885666,19.151836403288563
676,1,3,350.9181561824021,352.3037404538476,19.11780183459894,20.39242116326172
676,2,0,352.17784020983026,353.5423664463744,15.381718224268656,16.647568984454992
676,2,1,352.1963535473869,353.569893007217,16.62185477408959,17.887856814742104
676,2,2,353.4638999345944,354.83671119465714,15.359825628800728,16.61750257928666
676,2,3,353.4907346161393,354.8726371816814,16.600123707653772,17.85729210357419
676,3,0,352.21512375317815,353.5988154083051,17.864156459825853,19.1294077143645
676,3,1,352.23381389448895,353.62811862139324,19.10432339556955,20.369696862777182
676,3,2,353.51793716776535,354.91134394991246,17.84170931655089,19.097424534659865
676,3,3,353.54640577761734,354.9505398632802,19.082011140103376,20.337169204442613
677,0,0,354.67264253317785,356.01922432322976,15.397586206837653,16.681540607291343
677,0,1,354.6733649654957,356.0287376776958,16.638023336235094,17.922246893730012
677,0,2,355.9592059638972,357.31433000688384,15.392701663234424,16.66857371651428
677,0,3,355.9682664047684,357.3322827441397,16.633410631061192,17.908892600444286
677,1,0,354.67396819673695,356.03833283907676,17.88007643575254,19.16464010764957
677,1,1,354.67344839668345,356.04814610513915,19.120576830284723,20.405408495593917
677,1,2,355.97737051893284,357.3517716996005,17.87574085083667,19.150883962320027
677,1,3,355.98664895921013,357.3715245758212,19.116512398335185,20.391245183504115
677,2,0,357.2467407506898,358.6108041847124,15.380886278476845,16.64751849702267
677,2,1,357.2646221623493,358.6376927273097,16.621214520177485,17.888002340754557
677,2,2,358.53298465377947,359.9053432644791,15.359549948665522,16.618010088405686
677,2,3,358.55918967210124,359.9406343429428,16.600043719231813,17.85799942418223
677,3,0,357.28365994842625,358.66641752594427,17.86336956072764,19.12917839557302
677,3,1,357.3016127900349,358.694969119017,19.103402455937246,20.36933908477195
677,3,2,358.58631437699154,359.9787955690676,17.841587686602566,19.09786822763198
677,3,3,358.61404312246833,0.01723827462785721,19.081760604951608,20.337489914719473
678,0,0,359.72766634360266,1.0506034201649577,10.541619141564823,11.821786438005882
678,0,1,359.7333188685321,1.0622983387969362,11.782005348885091,13.062434662554251
678,0,2,0.9892750517665306,2.3180388563814716,10.533101021958956,11.807701051749298
678,0,3,1.0006376304931863,2.3354848700345325,11.773751722846425,13.047982649600598
678,1,0,359.7387523620939,1.0740086060292788,13.024391216465547,14.30505032433444
678,1,1,359.74338030518777,1.0860694151398733,14.26484010294779,15.545754856897199
678,1,2,1.0118789315124117,2.354297745180884,13.016313714177006,14.290123873779148
678,1,3,1.0235282048929875,2.3734467663943484,14.25702132984467,15.530442894502745
678,2,0,2.251776979792188,3.5867294237751164,10.520049475143441,11.787658736578441
678,2,1,2.2694368131050915,3.6105279803866206,11.760153260073317,13.02796786376539
678,2,2,3.5129580044897835,4.853608490184721,10.499782760601954,11.761789987678625
678,2,3,3.536312551289369,4.883128825624658,11.740097964820812,13.001679606234909
678,3,0,2.287597957325114,3.6356359300810364,13.002396740500163,14.269615605347097
678,3,1,2.305115645267152,3.66071444863056,14.24246758861607,15.509868560592798
678,3,2,3.560155222086024,4.915188881147179,12.981833523280644,14.242155316574225
678,3,3,3.5846757675578464,4.947321176740675,14.222094299447328,15.48195410222429
679,0,0,4.653077886919332,5.975938972423499,10.546534393820329,11.82678064510406
679,0,1,4.658710447443641,5.987615828811466,11.78686066517631,13.067369013880436
679,0,2,5.914631376603287,7.2433224746565115,10.538152151744448,11.812829373322584
679,0,3,5.925975943106607,7.260752448448716,11.778742993135356,13.05305116197036
679,1,0,4.664019681098629,5.999049868752753,13.028960227605817,14.310021706172108
679,1,1,4.668393096448176,6.010856173195588,14.26943234769612,15.5507509546385
679,1,2,5.9371803280761855,7.279380192983706,13.021245322264958,14.295456614589673
679,1,3,5.948577830998658,7.298277844597549,14.261977576299977,15.535801605492242
679,2,0,7.177103755035697,8.511946882753875,10.52513864069615,11.792824777106807
679,2,1,7.194727903582912,8.535711479688285,11.765164669493629,13.033056271203229
679,2,2,8.438213282998712,9.77875776621051,10.505023582280542,11.767106029120992
679,2,3,8.461534026544406,9.808246112242045,11.745261144078686,13.00691812488768
679,3,0,7.212664968315715,8.56067308965201,13.007406624252521,14.274767397675308
679,3,1,7.230150364150832,8.58572175698373,14.247466172727064,15.515009232462258
679,3,2,8.485223094906274,9.840231201718272,12.986991148205295,14.247452631020215
679,3,3,8.509713922603915,9.8723363287302,14.227240793931779,15.487240355621314
680,0,0,9.58795404052026,10.910582396986497,10.542426477520591,11.823226588521457
680,0,1,9.593219864735266,10.921888415233449,11.782902105665706,13.063966164548331
680,0,2,10.84965089823022,12.178112362326868,10.534426079035164,11.809659310180537
680,0,3,10.860628132823503,12.19517130177577,11.775168033003798,13.050033834221027
680,1,0,9.598193974170764,10.932603317411758,13.02485483082041,14.306641298572004
680,1,1,9.601928965457706,10.943762268039906,14.265379000615301,15.547426270858486
680,1,2,10.871397075707351,12.212982233682395,13.01778196943897,14.292722911282347
680,1,3,10.882154670740652,12.231231782662137,14.258569749434905,15.53312704509617
680,2,0,12.112348149482292,13.446651941820154,10.522168732258809,11.790594925347076
680,2,1,12.129363851765671,13.469801816565695,11.762285739094246,13.030920385634142
680,2,2,13.37354758565888,14.71355819193131,10.502672030194137,11.765497616033594
680,2,3,13.396259374681405,14.742431995398714,11.743003348922201,13.005406319692149
680,3,0,12.146765738344943,13.494193030455477,13.004767550415334,14.272690915620188
680,3,1,12.163708376699,13.518691214488795,14.244816285083468,15.51292508701971
680,3,2,13.419309063139885,14.77374147232614,12.9849012685438,14.245929470855536
680,3,3,13.443255747656846,14.805295368692889,14.225143019860832,15.4857124787536
681,0,0,14.511107259945065,15.833687702552314,10.544898432488681,11.825571876656413
681,0,1,14.516369916410055,15.844991065072655,11.78527299148519,13.066210329569055
681,0,2,15.77276065415147,17.10117450776462,10.536877269766308,11.811983082362628
681,0,3,15.783735225179726,17.118231308513003,11.77751810032594,13.052256545901617
681,1,0,14.521128585111525,15.855459135757954,13.026803079606104,14.308865163962718
681,1,1,14.52464531932947,15.866399715290811,14.26740451201392,15.549728683718266
681,1,2,15.794471774294927,17.135982660613738,13.019916988664212,14.295132207502828
681,1,3,15.80501336537152,17.154016387839587,14.260783251007306,15.535615958831709
681,2,0,17.035547318203257,18.369693483885385,10.524723757994925,11.792922677268809
681,2,1,17.052556784305807,18.392836628562492,11.764639753674142,13.033047015541488
681,2,2,18.29660173730068,19.636454089581164,10.505209453361719,11.767807902890372
681,2,3,18.319306866471084,19.66532074827962,11.745339648449422,13.007515641495623
681,3,0,17.06983964071615,18.41712480747757,13.006865887374902,14.274831184709742
681,3,1,17.086649971169376,18.44148988707798,14.246850328289876,15.515001770798817
681,3,2,18.342377812938093,19.69666996975299,12.987103592359311,14.24817347659158
681,3,3,18.366192847486822,19.728091592064693,14.227281704164286,15.487893619952875
682,0,0,19.434877729328633,20.757127510804573,10.54952491791176,11.830487208645016
682,0,1,19.439841820025897,20.76813196408035,11.789921108392441,13.071148639327284
682,0,2,20.696509063498397,22.024597075906946,10.54175882622721,11.817152690884727
682,0,3,20.707187380419068,22.041357656376068,11.782422560198235,13.057450457951601
682,1,0,19.444608151951627,20.778943104754646,13.032283110562263,14.313627018036604
682,1,1,19.44848320637542,20.790245001631682,14.272578258704126,15.55418195794665
682,1,2,20.71759839805782,22.05910800440884,13.02501437429367,14.299510935995452
682,1,3,20.728497226718655,22.07750153612548,14.265572166051374,15.53968445319684
682,2,0,21.959090000974797,23.293417621730207,10.52924114037636,11.797706242208983
682,2,1,21.97605808678483,23.316523827385296,11.769410185985173,13.038083900881967
682,2,2,23.220355783994446,24.560394130570675,10.509729764853908,11.772590455656111
682,2,3,23.243024009717786,24.589228431460374,11.750113270759824,13.012551467614928
682,3,0,21.993195496293254,23.340538453331945,13.011804789337948,14.279813511345072
682,3,1,22.010011546610396,23.36491288602704,14.251873469459214,15.520068265164682
682,3,2,23.265780164733584,24.62013289480312,12.992000166774533,14.253110589802985
682,3,3,23.2896041992426,24.6515672027075,14.232262452738802,15.49291477584645
683,0,0,24.362739239085965,25.684647079925394,10.552909274140818,11.83405005820591
683,0,1,24.367397408204265,25.695344115730318,11.793256395895346,13.074663771105238
683,0,2,25.624346074496835,26.9520955886814,10.545362735257893,11.820934966143161
683,0,3,25.634719768179743,26.96855041417962,11.785978675320944,13.06118642543094
683,1,0,24.37182200169301,25.706032850929425,13.035614824131311,14.31732767700227
683,1,1,24.375397201761437,25.717035226682906,14.276053907674834,15.55802829285569
683,1,2,25.644988985711766,26.98638061329904,13.0285555765616,14.303419096721385
683,1,3,25.65559151323459,27.0044785890365,14.269258954737282,15.543739776896498
683,2,0,26.88692283562808,28.221051028539154,10.533173578584385,11.801742571514078
683,2,1,26.9036892046095,28.24395566516488,11.77332444666187,13.042102930375266
683,2,2,28.14819646570852,29.488038388713488,10.513779558156077,11.776743011739125
683,2,3,28.17066485430623,29.51667325712805,11.75414569837904,13.016687617527982
683,3,0,26.920557534683393,28.267718989216515,13.015683476002513,14.28386115553606
683,3,1,26.937145098420487,28.291864907830107,14.255772442438541,15.524137449189373
683,3,2,28.193193547409464,29.547368832555286,12.996020009771629,14.257298150918704
683,3,3,28.2167914815465,29.578577325843757,14.236303743183505,15.497125060178215
684,0,0,29.29116027863751,30.613282188423987,10.558684127787883,11.83978638100982
684,0,1,29.295951822752052,30.624117607067106,11.799095012906152,13.08046325804633
684,0,2,30.55283609422821,31.880802294970756,10.55103739166644,11.826567167178629
684,0,3,30.563346684323264,31.897398933639483,11.791716531441772,13.0668810862742
684,1,0,29.30044420188472,30.63459991954101,13.041343738933602,14.323328192752964
684,1,1,29.303866531599716,30.645451934392064,14.28186512972181,15.564112016040887
684,1,2,30.573706829693712,31.91504952324719,13.03446275373314,14.309594910527595
684,1,3,30.584160488718545,31.933001406185078,14.275249295387463,15.549999487516947
684,2,0,31.815539152586112,33.14956755034455,10.539019062928512,11.8074816212539
684,2,1,31.83232211122029,33.1724909105944,11.779052238629177,13.04772409000996
684,2,2,33.07669827307086,34.41644232568107,10.519640530969761,11.782495717121055
684,2,3,33.099185053749736,34.44509774322731,11.75988878965508,13.022322383578038
684,3,0,31.84900243773747,33.19631407918917,13.021282072666116,14.28956971619875
684,3,1,31.865616563591452,33.22049134481693,14.261472267538945,15.529947100550404
684,3,2,33.121752126794846,34.476081786500146,13.0016234061629,14.263007476099677
684,3,3,33.14538075447933,34.507325805177075,14.242008246341092,15.502935150001427
685,0,0,34.2251530854662,35.54690156892402,10.562083389484863,11.843440781969404
685,0,1,34.22964874966976,35.557439536290985,11.802439079333475,13.084063792306758
685,0,2,35.48676420946521,36.814361034265694,10.554736110845555,11.830521203882261
685,0,3,35.49698005791074,36.83066172013687,11.795361310527637,13.070782602701508
685,1,0,34.23426144555234,35.56805540783874,13.04460155889688,14.326867982679468
685,1,1,34.237388693968015,35.578610188775805,14.2850833209655,15.567613802015204
685,1,2,35.507469790303496,36.84845558906603,13.038029992105187,14.313444676559685
685,1,3,35.51762952674386,36.866111783601994,14.278778441601284,15.553812851968384
685,2,0,36.7492396506686,38.08308617456817,10.542932167555696,11.811573988316256
685,2,1,36.765854833024164,38.105842269965066,11.7829630834054,13.051814953360651
685,2,2,38.01038951384826,39.349955284821384,10.52372772191289,11.78676105578036
685,2,3,38.03271043828433,39.37844558514383,11.763974422658556,13.026586923897424
685,3,0,36.78274241508514,38.12954810504515,13.024946721975937,14.293384436691602
685,3,1,36.799046337529646,38.15341155975195,14.264968149078996,15.53359469603545
685,3,2,38.055315461156304,39.409142752056646,13.00559967376415,14.267135597036784
685,3,3,38.07863380477528,39.44007327485656,14.245817260838228,15.50689793092454
686,0,0,39.161574129862586,40.48286435916159,10.568561968686067,11.85056122178156
686,0,1,39.16548694611443,40.492818441264944,11.80898120039215,13.091250531433928
686,0,2,40.4233227139858,41.750470901597424,10.561766241061585,11.838191267880696
686,0,3,40.43295991145701,41.76619262387166,11.802457598070545,13.078521443551248
686,1,0,39.16940649053317,40.502668217898986,13.05082630286518,14.333819883119238
686,1,1,39.171855597744184,40.51254189912042,14.291379689531697,15.574641187269155
686,1,2,40.44277601911333,41.78324167124424,13.04487921341664,14.321019810335095
686,1,3,40.452262170159386,41.80022221726648,14.285702948597867,15.561466991499444
686,2,0,41.685853534910464,43.01932464110977,10.550279922877733,11.819677377759156
686,2,1,41.701867300131106,43.04147968443072,11.79046635453245,13.060076758998047
686,2,2,42.947237711641385,44.286439146865284,10.531644480631229,11.7954302564126
686,2,3,42.968962798190084,44.31433474264521,11.772049401967012,13.035416961936589
686,3,0,41.71827538245587,43.06475565888776,13.03278097948515,14.301822615904326
686,3,1,41.734068034446494,43.08810823566628,14.27290502273312,15.542138424981038
686,3,2,42.991040510153695,44.344553820724,13.01390980253615,14.276046417037433
686,3,3,43.01385336560653,44.37497997152526,14.254232735281116,15.515916817614603
687,0,0,44.092624574287555,45.41366787410965,10.573313837738134,11.855495096633748
687,0,1,44.09626016071495,45.423344781111226,11.813736142436294,13.096188719193659
687,0,2,45.354410148951914,46.68131562636001,10.56668902932519,11.843294613707524
687,0,3,45.36377262824946,46.69676303248974,11.807384632840002,13.083630340427089
687,1,0,44.1005113749835,45.433392418425626,13.05565970264572,14.338551664607905
687,1,1,44.10275671594643,45.44306033808301,14.296016141131837,15.579176979038944
687,1,2,45.37371799362117,46.71380444411089,13.049810837961816,14.325850404092323
687,1,3,45.38300069482474,46.7305797958478,14.290438524084477,15.566102867361732
687,2,0,46.616850260773475,47.95023517578432,10.555384740093317,11.824774755406574
687,2,1,46.632757042934514,47.97228497432351,11.79555926215729,13.065162641751447
687,2,2,47.87825585591024,49.217373672780845,10.536753699054398,11.800529839600022
687,2,3,47.89987649162002,49.245166712022424,11.777147093027205,13.040505512918172
687,3,0,46.64892160391462,47.995232345057644,13.03787343764647,14.306859056605404
687,3,1,46.66458855103169,48.01845982862577,14.277921084734656,15.547099056961038
687,3,2,47.92164734480811,49.274993242231986,13.019024221510742,14.281103503041777
687,3,3,47.944336374573375,49.305296362464034,14.259271296884457,15.520898811969513
688,0,0,49.018942780865224,50.34004819696118,10.580214797742984,11.862293152266046
688,0,1,49.022677678408996,50.349828505495054,11.82057652631854,13.10292569077269
688,0,2,50.2806857427492,51.60765597458428,10.573552084657711,11.850051464276962
688,0,3,50.290150490276076,51.62320968639652,11.814186630153772,13.090325632529813
688,1,0,49.02631824338974,50.359368703929185,13.062437042350776,14.345489306110839
688,1,1,49.02858029772308,50.36905883197306,14.30290583291374,15.586226951945507
688,1,2,50.29966600409249,51.63992745211855,13.05663020215662,14.332825263724331
688,1,3,50.308970400236845,51.656730078233224,14.297370227365006,15.573189779406722
688,2,0,51.5432188030154,52.876541404935665,10.562283343546456,11.831738129030807
688,2,1,51.55908241262303,52.89855107520722,11.802418294896288,13.072086590193939
688,2,2,52.80460428864437,54.143663938506805,10.543754125642549,11.807592085857078
688,2,3,52.82618492855815,54.171420136926834,11.784108084165254,13.047528448254258
688,3,0,51.575045181810225,52.92140116022002,13.044749136417906,14.313873496384737
688,3,1,51.590679904963466,52.944600631582084,14.284839862387244,15.554156748884221
688,3,2,52.84784228185414,54.20123870181671,13.025990269024893,14.288204423070272
688,3,3,52.870503309098744,54.23151816012098,14.266280588586568,15.528042992822702
689,0,0,53.95569945040131,55.276313990297325,10.583801533160141,11.866532924794766
689,0,1,53.95892938781876,55.28558687696133,11.824196713880822,13.107201328832566
689,0,2,55.21747267376891,56.54395998764313,10.57773150945767,11.854884010208744
689,0,3,55.22643463340977,56.55900906711856,11.818401799041547,13.095196206887833
689,1,0,53.96228674177397,55.29492371098665,13.066259370661374,14.349881168559733
689,1,1,53.964117261807054,55.304179879721495,14.306757356837855,15.590650491250255
689,1,2,55.23566557994413,56.575522137052474,13.06096904794484,14.337733687582292
689,1,3,55.244540834960766,56.59189377717752,14.301740625568835,15.578132113255794
