field,ra,dec
827,12.236439809695,3.36111111111111
828,17.1013046745599,3.36111111111111
829,21.9661695394248,3.36111111111111
830,26.8310344042896,3.36111111111111
831,31.6958992691544,3.36111111111111
832,36.5607641340193,3.36111111111111
833,41.4256289988842,3.36111111111111
834,46.2904938637491,3.36111111111111
835,51.1553587286139,3.36111111111111
836,56.0202235934788,3.36111111111111
837,60.8850884583437,3.36111111111111
838,65.7499533232085,3.36111111111111
839,70.6148181880734,3.36111111111111
840,75.4796830529382,3.36111111111111
841,80.3445479178031,3.36111111111111
842,85.209412782668,3.36111111111111
843,90.0742776475329,3.36111111111111
844,94.9391425123977,3.36111111111111
845,99.8040073772626,3.36111111111111
846,104.668872242127,3.36111111111111
847,109.533737106992,3.36111111111111
848,114.398601971857,3.36111111111111
849,119.263466836722,3.36111111111111
850,124.128331701587,3.36111111111111
851,128.993196566452,3.36111111111111
852,133.858061431317,3.36111111111111
853,138.722926296182,3.36111111111111
854,143.587791161046,3.36111111111111
855,148.452656025911,3.36111111111111
856,153.317520890776,3.36111111111111
857,158.182385755641,3.36111111111111
858,163.047250620506,3.36111111111111
859,167.912115485371,3.36111111111111
860,172.776980350236,3.36111111111111
861,177.6418452151,3.36111111111111
862,182.506710079965,3.36111111111111
863,187.37157494483,3.36111111111111
864,192.236439809695,3.36111111111111
865,197.10130467456,3.36111111111111
866,201.966169539425,3.36111111111111
867,206.83103440429,3.36111111111111
868,211.695899269154,3.36111111111111
869,216.560764134019,3.36111111111111
870,221.425628998884,3.36111111111111
871,226.290493863749,3.36111111111111
872,231.155358728614,3.36111111111111
873,236.020223593479,3.36111111111111
874,240.885088458344,3.36111111111111
875,245.749953323209,3.36111111111111
876,250.614818188073,3.36111111111111
877,255.479683052938,3.36111111111111
878,260.344547917803,3.36111111111111
879,265.209412782668,3.36111111111111
880,270.074277647533,3.36111111111111
881,274.939142512398,3.36111111111111
882,279.804007377263,3.36111111111111
883,284.668872242127,3.36111111111111
884,289.533737106992,3.36111111111111
885,294.398601971857,3.36111111111111
886,299.263466836722,3.36111111111111
887,304.128331701587,3.36111111111111
888,308.993196566452,3.36111111111111
889,313.858061431317,3.36111111111111
890,318.722926296181,3.36111111111111
891,323.587791161046,3.36111111111111
892,328.452656025911,3.36111111111111
893,333.317520890776,3.36111111111111
894,338.182385755641,3.36111111111111
895,343.047250620506,3.36111111111111
896,347.912115485371,3.36111111111111
897,352.776980350236,3.36111111111111
898,357.6418452151,3.36111111111111
899,2.50324278265634,-1.5
900,7.36810764752124,-1.5
901,12.2329725123861,-1.5
902,17.0978373772509,-1.5
903,21.9627022421158,-1.5
904,26.8275671069807,-1.5
905,31.6924319718455,-1.5
906,36.5572968367104,-1.5
907,41.4221617015753,-1.5
908,46.2870265664401,-1.5
909,51.151891431305,-1.5
910,56.0167562961699,-1.5
911,60.8816211610347,-1.5
912,65.7464860258996,-1.5
913,70.6113508907645,-1.5
914,75.4762157556293,-1.5
915,80.3410806204942,-1.5
916,85.2059454853591,-1.5
917,90.0708103502239,-1.5
918,94.9356752150888,-1.5
919,99.8005400799536,-1.5
920,104.665404944819,-1.5
921,109.530269809683,-1.5
922,114.395134674548,-1.5
923,119.259999539413,-1.5
924,124.124864404278,-1.5
925,128.989729269143,-1.5
926,133.854594134008,-1.5
927,138.719458998873,-1.5
928,143.584323863737,-1.5
929,148.449188728602,-1.5
930,153.314053593467,-1.5
931,158.178918458332,-1.5
932,163.043783323197,-1.5
933,167.908648188062,-1.5
934,172.773513052927,-1.5
935,177.638377917791,-1.5
936,182.503242782656,-1.5
937,187.368107647521,-1.5
938,192.232972512386,-1.5
939,197.097837377251,-1.5
940,201.962702242116,-1.5
941,206.827567106981,-1.5
942,211.692431971846,-1.5
943,216.55729683671,-1.5
944,221.422161701575,-1.5
945,226.28702656644,-1.5
946,231.151891431305,-1.5
947,236.01675629617,-1.5
948,240.881621161035,-1.5
949,245.7464860259,-1.5
950,250.611350890764,-1.5
951,255.476215755629,-1.5
952,260.341080620494,-1.5
953,265.205945485359,-1.5
954,270.070810350224,-1.5
955,274.935675215089,-1.5
956,279.800540079954,-1.5
957,284.665404944819,-1.5
958,289.530269809683,-1.5
959,294.395134674548,-1.5
960,299.259999539413,-1.5
961,304.124864404278,-1.5
962,308.989729269143,-1.5
963,313.854594134008,-1.5
964,318.719458998873,-1.5
965,323.584323863737,-1.5
966,328.449188728602,-1.5
967,333.314053593467,-1.5
968,338.178918458332,-1.5
969,343.043783323197,-1.5
970,347.908648188062,-1.5
971,352.773513052927,-1.5
972,357.638377917792,-1.5
973,2.51794309653894,-6.3611111111111
974,7.38280796140378,-6.3611111111111
975,12.2476728262686,-6.3611111111111
976,17.1125376911335,-6.3611111111111
977,21.9774025559984,-6.3611111111111
978,26.8422674208632,-6.3611111111111
979,31.7071322857281,-6.3611111111111
980,36.571997150593,-6.3611111111111
981,41.4368620154578,-6.3611111111111
982,46.3017268803227,-6.3611111111111
983,51.1665917451876,-6.3611111111111
984,56.0314566100524,-6.3611111111111
985,60.8963214749173,-6.3611111111111
986,65.7611863397822,-6.3611111111111
987,70.626051204647,-6.3611111111111
988,75.4909160695119,-6.3611111111111
989,80.3557809343768,-6.3611111111111
990,85.2206457992417,-6.3611111111111
991,90.0855106641065,-6.3611111111111
992,94.9503755289713,-6.3611111111111
993,99.8152403938362,-6.3611111111111
994,104.680105258701,-6.3611111111111
995,109.544970123566,-6.3611111111111
996,114.409834988431,-6.3611111111111
997,119.274699853296,-6.3611111111111
998,124.139564718161,-6.3611111111111
999,129.004429583025,-6.3611111111111
1000,133.86929444789,-6.3611111111111
1001,138.734159312755,-6.3611111111111
1002,143.59902417762,-6.3611111111111
1003,148.463889042485,-6.3611111111111
1004,153.32875390735,-6.3611111111111
1005,158.193618772215,-6.3611111111111
1006,163.058483637079,-6.3611111111111
1007,167.923348501944,-6.3611111111111
1008,172.788213366809,-6.3611111111111
1009,177.653078231674,-6.3611111111111
1010,182.517943096539,-6.3611111111111
1011,187.382807961404,-6.3611111111111
1012,192.247672826269,-6.3611111111111
1013,197.112537691134,-6.3611111111111
1014,201.977402555998,-6.3611111111111
1015,206.842267420863,-6.3611111111111
1016,211.707132285728,-6.3611111111111
1017,216.571997150593,-6.3611111111111
1018,221.436862015458,-6.3611111111111
1019,226.301726880323,-6.3611111111111
1020,231.166591745188,-6.3611111111111
1021,236.031456610052,-6.3611111111111
1022,240.896321474917,-6.3611111111111
1023,245.761186339782,-6.3611111111111
1024,250.626051204647,-6.3611111111111
1025,255.490916069512,-6.3611111111111
1026,260.355780934377,-6.3611111111111
1027,265.220645799242,-6.3611111111111
1028,270.085510664106,-6.3611111111111
1029,274.950375528971,-6.3611111111111
1030,279.815240393836,-6.3611111111111
1031,284.680105258701,-6.3611111111111
1032,289.544970123566,-6.3611111111111
1033,294.409834988431,-6.3611111111111
1034,299.274699853296,-6.3611111111111
1035,304.139564718161,-6.3611111111111
1036,309.004429583025,-6.3611111111111
1037,313.86929444789,-6.3611111111111
1038,318.734159312755,-6.3611111111111
1039,323.59902417762,-6.3611111111111
1040,328.463889042485,-6.3611111111111
1041,333.32875390735,-6.3611111111111
1042,338.193618772215,-6.3611111111111
1043,343.058483637079,-6.3611111111111
1044,347.923348501944,-6.3611111111111
1045,352.788213366809,-6.3611111111111
1046,357.653078231674,-6.3611111111111
1047,2.55135200593577,-11.2222222222222
1048,7.48285885525087,-11.2222222222222
1049,12.414365704566,-11.2222222222222
1050,17.345872553881,-11.2222222222222
1051,22.2773794031961,-11.2222222222222
1052,27.2088862525111,-11.2222222222222
1053,32.1403931018262,-11.2222222222222
1054,37.0718999511413,-11.2222222222222
1055,42.0034068004563,-11.2222222222222
1056,46.9349136497714,-11.2222222222222
1057,51.8664204990865,-11.2222222222222
1058,56.7979273484016,-11.2222222222222
1059,61.7294341977166,-11.2222222222222
1060,66.6609410470317,-11.2222222222222
1061,71.5924478963468,-11.2222222222222
1062,76.5239547456619,-11.2222222222222
1063,81.4554615949769,-11.2222222222222
1064,86.386968444292,-11.2222222222222
1065,91.318475293607,-11.2222222222222
1066,96.2499821429221,-11.2222222222222
1067,101.181488992237,-11.2222222222222
1068,106.112995841552,-11.2222222222222
1069,111.044502690867,-11.2222222222222
1070,115.976009540182,-11.2222222222222
1071,120.907516389497,-11.2222222222222
1072,125.839023238813,-11.2222222222222
1073,130.770530088128,-11.2222222222222
1074,135.702036937443,-11.2222222222222
1075,140.633543786758,-11.2222222222222
1076,145.565050636073,-11.2222222222222
1077,150.496557485388,-11.2222222222222
1078,155.428064334703,-11.2222222222222
1079,160.359571184018,-11.2222222222222
1080,165.291078033333,-11.2222222222222
1081,170.222584882648,-11.2222222222222
1082,175.154091731963,-11.2222222222222
1083,180.085598581278,-11.2222222222222
1084,185.017105430593,-11.2222222222222
1085,189.948612279908,-11.2222222222222
1086,194.880119129223,-11.2222222222222
1087,199.811625978539,-11.2222222222222
1088,204.743132827854,-11.2222222222222
1089,209.674639677169,-11.2222222222222
1090,214.606146526484,-11.2222222222222
1091,219.537653375799,-11.2222222222222
1092,224.469160225114,-11.2222222222222
1093,229.400667074429,-11.2222222222222
1094,234.332173923744,-11.2222222222222
1095,239.263680773059,-11.2222222222222
1096,244.195187622374,-11.2222222222222
1097,249.126694471689,-11.2222222222222
1098,254.058201321004,-11.2222222222222
1099,258.989708170319,-11.2222222222222
1100,263.921215019634,-11.2222222222222
1101,268.85272186895,-11.2222222222222
1102,273.784228718265,-11.2222222222222
1103,278.71573556758,-11.2222222222222
1104,283.647242416895,-11.2222222222222
1105,288.57874926621,-11.2222222222222
1106,293.510256115525,-11.2222222222222
1107,298.44176296484,-11.2222222222222
1108,303.373269814155,-11.2222222222222
1109,308.30477666347,-11.2222222222222
1110,313.236283512785,-11.2222222222222
1111,318.1677903621,-11.2222222222222
1112,323.099297211415,-11.2222222222222
1113,328.03080406073,-11.2222222222222
1114,332.962310910045,-11.2222222222222
1115,337.893817759361,-11.2222222222222
1116,342.825324608676,-11.2222222222222
1117,347.756831457991,-11.2222222222222
1118,352.688338307306,-11.2222222222222
1119,357.619845156621,-11.2222222222222
1120,2.60472793989038,-16.0833333333333
1121,7.60472793989038,-16.0833333333333
1122,12.6047279398904,-16.0833333333333
1123,17.6047279398904,-16.0833333333333
1124,22.6047279398904,-16.0833333333333
1125,27.6047279398904,-16.0833333333333
1126,32.6047279398903,-16.0833333333333
1127,37.6047279398903,-16.0833333333333
1128,42.6047279398903,-16.0833333333333
1129,47.6047279398903,-16.0833333333333
1130,52.6047279398903,-16.0833333333333
1131,57.6047279398903,-16.0833333333333
1132,62.6047279398903,-16.0833333333333
1133,67.6047279398903,-16.0833333333333
1134,72.6047279398903,-16.0833333333333
1135,77.6047279398903,-16.0833333333333
1136,82.6047279398903,-16.0833333333333
1137,87.6047279398903,-16.0833333333333
1138,92.6047279398903,-16.0833333333333
1139,97.6047279398903,-16.0833333333333
1140,102.60472793989,-16.0833333333333
1141,107.60472793989,-16.0833333333333
1142,112.60472793989,-16.0833333333333
1143,117.60472793989,-16.0833333333333
1144,122.60472793989,-16.0833333333333
1145,127.60472793989,-16.0833333333333
1146,132.60472793989,-16.0833333333333
1147,137.60472793989,-16.0833333333333
1148,142.60472793989,-16.0833333333333
1149,147.60472793989,-16.0833333333333
1150,152.60472793989,-16.0833333333333
1151,157.60472793989,-16.0833333333333
1152,162.60472793989,-16.0833333333333
1153,167.60472793989,-16.0833333333333
1154,172.60472793989,-16.0833333333333
1155,177.60472793989,-16.0833333333333
1156,182.60472793989,-16.0833333333333
1157,187.60472793989,-16.0833333333333
1158,192.60472793989,-16.0833333333333
1159,197.60472793989,-16.0833333333333
1160,202.60472793989,-16.0833333333333
1161,207.60472793989,-16.0833333333333
1162,212.60472793989,-16.0833333333333
1163,217.60472793989,-16.0833333333333
1164,222.60472793989,-16.0833333333333
1165,227.60472793989,-16.0833333333333
1166,232.60472793989,-16.0833333333333
1167,237.60472793989,-16.0833333333333
1168,242.60472793989,-16.0833333333333
1169,247.60472793989,-16.0833333333333
1170,252.60472793989,-16.0833333333333
1171,257.60472793989,-16.0833333333333
1172,262.60472793989,-16.0833333333333
1173,267.60472793989,-16.0833333333333
1174,272.60472793989,-16.0833333333333
1175,277.60472793989,-16.0833333333333
1176,282.60472793989,-16.0833333333333
1177,287.60472793989,-16.0833333333333
1178,292.60472793989,-16.0833333333333
1179,297.60472793989,-16.0833333333333
1180,302.60472793989,-16.0833333333333
1181,307.60472793989,-16.0833333333333
1182,312.60472793989,-16.0833333333333
1183,317.60472793989,-16.0833333333333
1184,322.60472793989,-16.0833333333333
1185,327.60472793989,-16.0833333333333
1186,332.60472793989,-16.0833333333333
1187,337.60472793989,-16.0833333333333
1188,342.60472793989,-16.0833333333333
1189,347.60472793989,-16.0833333333333
1190,352.60472793989,-16.0833333333333
1191,357.60472793989,-16.0833333333333
1192,2.68016609522874,-20.9444444444444
1193,7.82302323808591,-20.9444444444444
1194,12.9658803809431,-20.9444444444444
1195,18.1087375238002,-20.9444444444444
1196,23.2515946666573,-20.9444444444444
1197,28.3944518095145,-20.9444444444444
1198,33.5373089523716,-20.9444444444444
1199,38.6801660952287,-20.9444444444444
1200,43.8230232380859,-20.9444444444444
1201,48.9658803809431,-20.9444444444444
1202,54.1087375238002,-20.9444444444444
1203,59.2515946666573,-20.9444444444444
1204,64.3944518095145,-20.9444444444444
1205,69.5373089523716,-20.9444444444444
1206,74.6801660952287,-20.9444444444444
1207,79.8230232380859,-20.9444444444444
1208,84.9658803809431,-20.9444444444444
1209,90.1087375238002,-20.9444444444444
1210,95.2515946666574,-20.9444444444444
1211,100.394451809514,-20.9444444444444
1212,105.537308952372,-20.9444444444444
1213,110.680166095229,-20.9444444444444
1214,115.823023238086,-20.9444444444444
1215,120.965880380943,-20.9444444444444
1216,126.1087375238,-20.9444444444444
1217,131.251594666657,-20.9444444444444
1218,136.394451809514,-20.9444444444444
1219,141.537308952372,-20.9444444444444
1220,146.680166095229,-20.9444444444444
1221,151.823023238086,-20.9444444444444
1222,156.965880380943,-20.9444444444444
1223,162.1087375238,-20.9444444444444
1224,167.251594666657,-20.9444444444444
1225,172.394451809514,-20.9444444444444
1226,177.537308952372,-20.9444444444444
1227,182.680166095229,-20.9444444444444
1228,187.823023238086,-20.9444444444444
1229,192.965880380943,-20.9444444444444
1230,198.1087375238,-20.9444444444444
1231,203.251594666657,-20.9444444444444
1232,208.394451809514,-20.9444444444444
1233,213.537308952372,-20.9444444444444
1234,218.680166095229,-20.9444444444444
1235,223.823023238086,-20.9444444444444
1236,228.965880380943,-20.9444444444444
1237,234.1087375238,-20.9444444444444
1238,239.251594666657,-20.9444444444444
1239,244.394451809514,-20.9444444444444
1240,249.537308952372,-20.9444444444444
1241,254.680166095229,-20.9444444444444
1242,259.823023238086,-20.9444444444444
1243,264.965880380943,-20.9444444444444
1244,270.1087375238,-20.9444444444444
1245,275.251594666657,-20.9444444444444
1246,280.394451809514,-20.9444444444444
1247,285.537308952372,-20.9444444444444
1248,290.680166095229,-20.9444444444444
1249,295.823023238086,-20.9444444444444
1250,300.965880380943,-20.9444444444444
1251,306.1087375238,-20.9444444444444
1252,311.251594666657,-20.9444444444444
1253,316.394451809514,-20.9444444444444
1254,321.537308952372,-20.9444444444444
1255,326.680166095229,-20.9444444444444
1256,331.823023238086,-20.9444444444444
1257,336.965880380943,-20.9444444444444
1258,342.1087375238,-20.9444444444444
1259,347.251594666657,-20.9444444444444
1260,352.394451809514,-20.9444444444444
1261,357.537308952372,-20.9444444444444
1262,2.78080939915327,-25.8055555555555
1263,8.07492704621211,-25.8055555555555
1264,13.3690446932709,-25.8055555555555
1265,18.6631623403298,-25.8055555555555
1266,23.9572799873886,-25.8055555555555
1267,29.2513976344474,-25.8055555555555
1268,34.5455152815063,-25.8055555555555
1269,39.839632928565,-25.8055555555555
1270,45.1337505756239,-25.8055555555555
1271,50.4278682226827,-25.8055555555555
1272,55.7219858697415,-25.8055555555555
1273,61.0161035168003,-25.8055555555555
1274,66.3102211638592,-25.8055555555555
1275,71.604338810918,-25.8055555555555
1276,76.8984564579768,-25.8055555555555
1277,82.1925741050356,-25.8055555555555
1278,87.4866917520944,-25.8055555555555
1279,92.7808093991533,-25.8055555555555
1280,98.0749270462121,-25.8055555555555
1281,103.369044693271,-25.8055555555555
1282,108.66316234033,-25.8055555555555
1283,113.957279987389,-25.8055555555555
1284,119.251397634447,-25.8055555555555
1285,124.545515281506,-25.8055555555555
1286,129.839632928565,-25.8055555555555
1287,135.133750575624,-25.8055555555555
1288,140.427868222683,-25.8055555555555
1289,145.721985869742,-25.8055555555555
1290,151.0161035168,-25.8055555555555
1291,156.310221163859,-25.8055555555555
1292,161.604338810918,-25.8055555555555
1293,166.898456457977,-25.8055555555555
1294,172.192574105036,-25.8055555555555
1295,177.486691752094,-25.8055555555555
1296,182.780809399153,-25.8055555555555
1297,188.074927046212,-25.8055555555555
1298,193.369044693271,-25.8055555555555
1299,198.66316234033,-25.8055555555555
1300,203.957279987389,-25.8055555555555
1301,209.251397634447,-25.8055555555555
1302,214.545515281506,-25.8055555555555
1303,219.839632928565,-25.8055555555555
1304,225.133750575624,-25.8055555555555
1305,230.427868222683,-25.8055555555555
1306,235.721985869742,-25.8055555555555
1307,241.0161035168,-25.8055555555555
1308,246.310221163859,-25.8055555555555
1309,251.604338810918,-25.8055555555555
1310,256.898456457977,-25.8055555555555
1311,262.192574105036,-25.8055555555555
1312,267.486691752094,-25.8055555555555
1313,272.780809399153,-25.8055555555555
1314,278.074927046212,-25.8055555555555
1315,283.369044693271,-25.8055555555555
1316,288.66316234033,-25.8055555555555
1317,293.957279987389,-25.8055555555555
1318,299.251397634447,-25.8055555555555
1319,304.545515281506,-25.8055555555555
1320,309.839632928565,-25.8055555555555
1321,315.133750575624,-25.8055555555555
1322,320.427868222683,-25.8055555555555
1323,325.721985869742,-25.8055555555555
1324,331.0161035168,-25.8055555555555
1325,336.310221163859,-25.8055555555555
1326,341.604338810918,-25.8055555555555
1327,346.898456457977,-25.8055555555555
1328,352.192574105036,-25.8055555555555
1329,357.486691752094,-25.8055555555555
